  214    36     0     0    29    10     3    26   6.0
  215    36     0     0    20    10     5    26   6.0
  216    36     0     1    20     9     5    26   6.0
  217    37     1     0    36     6     4    17   6.0
  218    37     0     1    32     9     3    17   6.0
  219    37     1     0    26     7     2    17   6.0
  220    37     0     0    26    11     2    17   6.0
  221    37     1     0    23    10     4    17   6.0
  222    37     0     0    31    11     5    17   6.0
  223    38     1     1    30     7     3    27  10.0
  224    38     0     0    36    11     5    27  10.0
  225    38     0     1    28    11     3    27  10.0
  226    38     0     1    26    10     4    27  10.0
  227    38     0     0    31     9     5    27  10.0
  228    38     0     0    25     8     4    27  10.0
  229    39     0     0    30    12     6    19   4.0
  230    39     0     1    23     8     4    19   4.0
  231    39     0     1    40    15     5    19   4.0
  232    39     1     1    27    12     3    19   4.0
  233    39     1     0    22     9     5    19   4.0
  234    39     1     1   999    15     4    19   4.0
  235    40     0     1    30    10     4    15   3.5
  236    40   999     1   999     8   999    15   3.5
  237    40     1     1    26    10     2    15   3.5
  238    40     0     0    25    14     6    15   3.5
  239    40     0     1   999    15     5    15   3.5
  240    40     0     0   999    16     6    15   3.5
  241    41     0     1   999    13     5    23   5.5
  242    41     0     0    30    10     4    23   5.5
  243    41     0     1   999    13     4    23   5.5
  244    41     1     0    24     8     2    23   5.5
  245    41     0     1    41    17     5    23   5.5
  246    41     0     0    28     8     6    23   5.5
  247    42     1     1    28    11     5    18   5.0
  248    42     1     1    32     7     4    18   5.0
  249    42     0     0   999    12     4    18   5.0
  250    42     1     0   999    14     3    18   5.0
  251    42     0     1    27     9     2    18   5.0
  252    42     0     0   999    13     5    18   5.0
  253    43     0     0   999    12     4    15   4.5
  254    43     0     1    27     9     5    15   4.5
  255    43     0     1    36    11     5    15   4.5
  256    43     0     0    23    14     4    15   4.5
  257    43     1     0    29    13     4    15   4.5
  258    43     1     1    23    13     3    15   4.5
  259    44     1     0    28    10     2    21   6.0
  260    44     0     0   999    15     6    21   6.0
  261    44     0     1    26    10     4    21   6.0
  262    44     0     1    31    10     4    21   6.0
  263    44     1     1   999    15     7    21   6.0
  264    44     0     0    25     8     6    21   6.0
  265    45     0     0    25    11     4    12   3.0
  266    45     1     1    25     9     1    12   3.0
  267    45     1     1    29     7     4    12   3.0
  268    45     0     0    22     9     4    12   3.0
  269    45     1     0    19     5     1    12   3.0
  270    45     1     1    28    11     4    12   3.0
  271    46     1     0    21     6     2    17   4.5
  272    46     1     0    35    12     3    17   4.5
  273    46     0     0    28     8     3    17   4.5
  274    46     0     1    33    14     5    17   4.5
  275    46   999     0   999     9   999    17   4.5
  276    46   999     0   999    10   999    17   4.5
  277    47   999     0   999     8   999   999   4.5
  278    47     1     1    37     5     3   999   4.5
  279    47     1     0    32     7     2   999   4.5
  280    47     0     0    27    10     3   999   4.5
  281    47     0     1    33     9     2   999   4.5
  282    47     1     1    32     7     6   999   4.5
  283    48     0     0    24     5     4    24   3.5
  284    48     0     1    28    11     6    24   3.5
  285    48     0     0    23     7     2    24   3.5
  286    48     0     0    30    11     5    24   3.5
  287    48     0     0    22     5     6    24   3.5
  288    48     0     0    27     8     3    24   3.5
  289    49     0     0    31    10     6    21   4.5
  290    49     1     0    24     9     4    21   4.5
  291    49     1     0    36    14     4    21   4.5
  292    49     0     1    33     9     5    21   4.5
  293    49     0     1    31    15     7    21   4.5
  294    49     0     1    27     6     5    21   4.5
  295    50     1     0    27     9     5    22   3.0
  296    50   999     0    28     8   999    22   3.0
  297    50     0     0   999    13     4    22   3.0
  298    50     0     0    28    14     4    22   3.0
  299    50     0     1    34    13     6    22   3.0
  300    50     1     0    27     8     3    22   3.0
  301    51     0     0    28    12     6    26   999
  302    51     0     1   999    17     6    26   999
  303    51     0     0    35    13     6    26   999
  304    51     0     1   999    17     6    26   999
  305    51     0     1    23     5     5    26   999
  306    51     0     1   999    11     4    26   999
  307    52     0     1    32     8     5    19   5.5
  308    52     0     0   999    10     4    19   5.5
  309    52     1     1   999    13     6    19   5.5
  310    52     0     1    28     8     4    19   5.5
  311    52     0     0    31     9     4    19   5.5
  312    52     1     1    37     9     4    19   5.5
  313    53     0     1    27     7     3    21   3.5
  314    53     0     0   999    10     4    21   3.5
  315    53   999     0   999     8     1    21   3.5
  316    53     0     0    32     9     4    21   3.5
  317    53     0     0    29    10     5    21   3.5
  318    53     0     0    29     8     4    21   3.5
  319    54     0     1    30    16     5    21   6.5
  320    54     1     1   999    13     3    21   6.5
  321    54     0     1    24    10     5    21   6.5
  322    54     0     1    33    12     5    21   6.5
  323    54     0     1   999    17     5    21   6.5
  324    54     0     1    27    15     4    21   6.5
  325    55     0     0    28     7     3   999   6.0
  326    55     0     0    26     6     2   999   6.0
  327    55     0     0    27     5     4   999   6.0
  328    55     0     0    28    10     4   999   6.0
  329    55     0     0    24     8     4   999   6.0
  330    55     0     0    27     6     4   999   6.0
  331    56     0     1    26    10     5    14   5.0
  332    56     1     0    23     8     2    14   5.0
  333    56     1     0    19     8     2    14   5.0
  334    56   999     1   999    11     1    14   5.0
  335    56     1     0    23     9     2    14   5.0
  336    56   999     0   999    15   999    14   5.0
  337    57     0     0    29    12     5    12   3.5
  338    57     0     0    26     9     5    12   3.5
  339    57     1     1    25    16     3    12   3.5
  340    57     0     0    25    11     3    12   3.5
  341    57     1     1    27    12     3    12   3.5
  342    57     0     0    31    10     2    12   3.5
  343    58     0     0    20     8     3    18   5.0
  344    58     0     1    29     8     5    18   5.0
  345    58     0     0    33     9     5    18   5.0
  346    58     0     1    32    13     5    18   5.0
  347    58     1     0    28     7     2    18   5.0
  348    58     0     0    29    10     4    18   5.0
  349    59     0     1    30    11     5    13   3.5
  350    59     0     0    28     7     4    13   3.5
  351    59     0     0    29    13     2    13   3.5
  352    59     0     0    21     9     3    13   3.5
  353    59     1     0    26    10     4    13   3.5
  354    59   999     0   999     6   999    13   3.5
  355    60     1     1    27     6     4    22   6.0
  356    60     0     1    28    11     6    22   6.0
  357    60     1     0    27     5     2    22   6.0
  358    60     0     0    24     8     3    22   6.0
  359    60     0     1    25     4     3    22   6.0
  360    60     0     0    31     9     3    22   6.0
  361    61     0     1    32    11     2    25   5.0
  362    61     1     1   999    13     3    25   5.0
  363    61     1     0    33    10     4    25   5.0
  364    61     0     0    23     7     3    25   5.0
  365    61     0     1    30    11     4    25   5.0
  366    61   999     1    30     6   999    25   5.0
  367    62     0     0    22     4     2    15   2.0
  368    62     0     0    29    11     6    15   2.0
  369    62     1     1    28    12     4    15   2.0
  370    62     1     1    29    12     4    15   2.0
  371    62     1     0    22     6     4    15   2.0
  372    62     0     0    30    14     5    15   2.0
  373    63   999     0   999     6   999    24   5.0
  374    63     0     0    32     8     6    24   5.0
  375    63     0     0    25     9     4    24   5.0
  376    63     0     1    31     8     4    24   5.0
  377    63     0     1    28    12     6    24   5.0
  378    63     0     0    30     5     4    24   5.0
  379    64     0     0    31    13     5    17   5.0
  380    64     1     1    28    13     5    17   5.0
  381    64     0     0    26     9     5    17   5.0
  382    64     1     0    27     6     2    17   5.0
  383    64     1     1   999    14     4    17   5.0
  384    64   999     0    28     6   999    17   5.0
  385    65     0     0    26     8     4    19   4.5
  386    65     1     0    27     8     4    19   4.5
  387    65     0     0    22    10     4    19   4.5
  388    65     0     1   999    11     5    19   4.5
  389    65     0     1    24     8     2    19   4.5
  390    65     0     0    32    10     6    19   4.5
  391    66     0     1    29     6     4    25   6.0
  392    66     0     1    29     8     4    25   6.0
  393    66     0     0   999    12     6    25   6.0
  394    66     0     0    37    10     5    25   6.0
  395    66     0     0    38    13     5    25   6.0
  396    66     0     1    29    11     4    25   6.0
  397    67     0     0    24    11     2   999   3.0
  398    67     1     0    24     9     4   999   3.0
  399    67     1     0   999     9     4   999   3.0
  400    67     1     1    24    10     6   999   3.0
  401    67     0     0    24     5     2   999   3.0
  402    67     0     0    28    11     4   999   3.0
  403    68     0     0    23     6     3   999   7.0
  404    68     0     1    34     7     3   999   7.0
  405    68     0     0    33     7     5   999   7.0
  406    68     0     0   999    14     3   999   7.0
  407    68   999     1   999    10   999   999   7.0
  408    68     1     1    19     6     3   999   7.0
  409    69     0     1   999    13     5    24   7.0
  410    69     0     0   999    10     6    24   7.0
  411    69     0     1    33    11     3    24   7.0
  412    69     0     0    27     9     4    24   7.0
  413    69     0     1    37     9     4    24   7.0
  414    69     0     1    30    14     6    24   7.0
  415    70     0     1    29     8     4    18   3.0
  416    70     0     1    28     6     3    18   3.0
  417    70     1     0    29    13     5    18   3.0
  418    70     1     1   999    13     4    18   3.0
  419    70     1     1    35     7     3    18   3.0
  420    70     1     1    28     3     2    18   3.0
  421    71     0     1    35    11     4    26   7.0
  422    71     0     1    31     9     7    26   7.0
  423    71     0     1    29    10     5    26   7.0
  424    71     0     1    32     9     5    26   7.0
  425    71     0     0    30     4     1    26   7.0
  426    71     1     0    28     7     4    26   7.0
  427    72     0     0    25     9     4    22   4.0
  428    72     0     1    27    12     4    22   4.0
  429    72     1     0   999    14     3    22   4.0
  430    72     1     1    26     7     3    22   4.0
  431    72     0     0   999    11     5    22   4.0
  432    72     1     0    28     9     3    22   4.0
  433    73     0     1    33     9     5    23   6.0
  434    73     0     0    25     6     5    23   6.0
  435    73     0     0    27     8     3    23   6.0
  436    73   999     0   999     9   999    23   6.0
  437    73     0     1    38     9     3    23   6.0
  438    73     1     0    28     7     4    23   6.0
  439    74   999     0   999    10   999    21   3.5
  440    74     1     0    23    11     4    21   3.5
  441    74     1     1    30     9     4    21   3.5
  442    74     0     1    31     9     3    21   3.5
  443    74     0     1    31    12     3    21   3.5
  444    74     1     0    26     5     3    21   3.5
  445    75   999     0   999    10   999    20   4.0
  446    75     0     0    32     8     5    20   4.0
  447    75     0     1    28    11     5    20   4.0
  448    75     1     0    23     7     2    20   4.0
  449    75     0     1    27     8     5    20   4.0
  450    75     0     1    25     8     3    20   4.0
  451    76     0     1    27     4     4    16   4.0
  452    76     1     0    20     6     2    16   4.0
  453    76     0     0   999    13     4    16   4.0
  454    76     0     1   999    13     4    16   4.0
  455    76     1     0    14     4     3    16   4.0
  456    76     0     0    23    11     3    16   4.0
  457    77     1     1    31     5     3    23   7.0
  458    77     0     0    28    10     7    23   7.0
  459    77     1     0    28     6     2    23   7.0
  460    77     0     0    30    14     5    23   7.0
  461    77     0     1    27     7     4    23   7.0
  462    77     0     0    33    11     4    23   7.0
  463    78     1     0    28    12     4    19   4.0
  464    78     1     1    32    10     5    19   4.0
  465    78     0     0    30    11     3    19   4.0
  466    78     0     1    27    17     7    19   4.0
  467    78     0     1    35    11     4    19   4.0
  468    78     0     1    30    14     6    19   4.0
  469    79     0     0    27     6     3    21   6.0
  470    79     1     0    23     4     2    21   6.0
  471    79     0     0    29    12     2    21   6.0
  472    79     0     1    27    11     4    21   6.0
  473    79     1     1    24     4     3    21   6.0
  474    79     0     1    19     9     2    21   6.0
  475    80     0     1    28     6     4   999   999
  476    80     1     1    15     8     2   999   999
  477    80     0     0    28    11     4   999   999
  478    80     1     1    27    11     4   999   999
  479    80     0     0    29     8     4   999   999
  480    80     0     1    23     7     3   999   999
  481    81     0     0    25    11     4    21   5.5
  482    81     0     0    29    12     5    21   5.5
  483    81     0     1   999    15     7    21   5.5
  484    81     0     0    36    13     6    21   5.5
  485    81     0     1    32    10     5    21   5.5
  486    81     0     0    24    12     6    21   5.5
  487    82     1     1    31     9     4    18   3.0
  488    82     0     0    31    12     4    18   3.0
  489    82     0     0    27     8     6    18   3.0
  490    82     0     0   999    13     4    18   3.0
  491    82     1     0   999    16     6    18   3.0
  492    82     0     0    27    13     4    18   3.0
  493    83     1     0    28     7     3    17   5.0
  494    83     0     1    31     9     5    17   5.0
  495    83     0     1    28     8     4    17   5.0
  496    83     1     1    29     8     3    17   5.0
  497    83     0     0    33    11     5    17   5.0
  498    83     1     0    26     6     4    17   5.0
  499    84     1     1    31     6     3    19   3.0
  500    84     0     1    28    10     4    19   3.0
  501    84     1     1    35    14     4    19   3.0
  502    84     0     1    26    11     4    19   3.0
  503    84     0     0    28    10     3    19   3.0
  504    84     1     0    28    15     4    19   3.0
  505    85     0     1    28    10     6    25   999
  506    85     0     1    30    12     4    25   999
  507    85     0     0    29    12     3    25   999
  508    85     0     0    24     6     3    25   999
  509    85     0     1    34    14     7    25   999
  510    85     1     1    26     6     4    25   999
  511    86     0     0    32     9     4    21   5.0
  512    86     0     0   999    14     4    21   5.0
  513    86     0     1    28     8     4    21   5.0
  514    86     1     1    38     9     5    21   5.0
  515    86     0     0    29     8     4    21   5.0
  516    86     1     1    31   999     5    21   5.0
  517    87     1     0    24     8     3    24   3.0
  518    87     0     1    40    13     3    24   3.0
  519    87     0     0    26   999     5    24   3.0
  520    87     0     1   999    12     5    24   3.0
  521    87     0     1    28    10     6    24   3.0
  522    87     1     1    22     5     2    24   3.0
  523    88     0     0    29    12     3    27   5.5
  524    88     0     0   999    13     6    27   5.5
  525    88     0     1    30     9     3    27   5.5
  526    88     0     0   999    13     5    27   5.5
  527    88     0     1    38    14     5    27   5.5
  528    88     0     1    31     8     3    27   5.5
  529    89     1     1    28     9     3    15   4.0
  530    89     0     0    26     4     2    15   4.0
  531    89     1     0    30     6     4    15   4.0
  532    89     1     1    25     5     3    15   4.0
  533    89     1     1    26     6     3    15   4.0
  534    89     0     0    28    10     3    15   4.0
  535    90     0     1    30     7     5    14   5.0
  536    90     1     0    19     6     2    14   5.0
  537    90     1     1    34    14     4    14   5.0
  538    90     1     0    25     8     3    14   5.0
  539    90     1     0    18     6     2    14   5.0
  540    90     0     0    30    11     4    14   5.0
  541    91     0     1    33    14     5    24   5.0
  542    91     0     1    25    10     5    24   5.0
  543    91     0     1    38    13     4    24   5.0
  544    91     0     1    30    11     4    24   5.0
  545    91     0     1    32    11     4    24   5.0
  546    91     0     1    36    12     6    24   5.0
  547    92     1     0    23    10     4    19   5.0
  548    92     0     0    23     9     4    19   5.0
  549    92     0     0    28    13     4    19   5.0
  550    92     1     0    29    11     5    19   5.0
  551    92     0     1    22     2     3    19   5.0
  552    92     0     0    24    13     3    19   5.0
  553    93     0     1    28     9     4    23   5.5
  554    93   999     0   999    11   999    23   5.5
  555    93     0     0    32    10     4    23   5.5
  556    93     0     1   999    11     5    23   5.5
  557    93     1     1    34     9     4    23   5.5
  558    93     0     1    34    13     7    23   5.5
  559    94     1     1   999    14     4    23   4.0
  560    94     0     1    21    17     6    23   4.0
  561    94     0     1    27    10     4    23   4.0
  562    94     1     0    28    12     3    23   4.0
  563    94     0     0    32    10     5    23   4.0
  564    94     0     0    31    11     4    23   4.0
  565    95     0     1    25     7     4    25   6.0
  566    95     0     1    30    14     7    25   6.0
  567    95     0     0    28    10     5    25   6.0
  568    95     0     1    31     8     4    25   6.0
  569    95     1     0    33     4     3    25   6.0
  570    95     0     1    29     9     5    25   6.0
  571    96     0     0    39    16     4    24   6.5
  572    96     0     1    26     7     4    24   6.5
  573    96     0     1   999    17     6    24   6.5
  574    96     0     1    30     8     3    24   6.5
  575    96     0     1   999    14     6    24   6.5
  576    96     1     0    26    11     2    24   6.5
  577    97     0     1   999    11     6    21   7.0
  578    97     0     0    25     7     6    21   7.0
  579    97     0     1   999    13     5    21   7.0
  580    97     0     0    35    13     4    21   7.0
  581    97     0     0   999    15     5    21   7.0
  582    97     1     0    31    15     6    21   7.0
  583    98     1     1    31     8     3    16   5.0
  584    98     1     0    24     7     1    16   5.0
  585    98     1     0   999    16     2    16   5.0
  586    98     1     0    27     6     1    16   5.0
  587    98     0     0    34     7     4    16   5.0
  588    98     0     0    32     7     4    16   5.0
  589    99     1     0    30     7     3    16   5.0
  590    99     0     1    25     7     3    16   5.0
  591    99     0     1    29     8     4    16   5.0
  592    99     1     1    27     9     3    16   5.0
  593    99     1     1    28    12     6    16   5.0
  594    99     0     1    28     7     4    16   5.0
  595   100     1     1    24     9     2   999   3.0
  596   100     0     0    23     9     3   999   3.0
  597   100     1     0    24     6     3   999   3.0
  598   100     1     0    21     5     2   999   3.0
  599   100     0     0    21     8     2   999   3.0
  600   100     1     0    27     9     3   999   3.0
  601   101     0     1    29     7     4    22   7.0
  602   101     1     1    28     8     3    22   7.0
  603   101     0     1    33    10     5    22   7.0
  604   101     1     0    24     7     2    22   7.0
  605   101     0     1    35     9     5    22   7.0
  606   101     0     0    28     9     3    22   7.0
  607   102   999     1    25     1   999    27   5.5
  608   102     0     0    34    12     5    27   5.5
  609   102     0     0    30     7     3    27   5.5
  610   102     0     0    25     5     4    27   5.5
  611   102     0     0    36     8     2    27   5.5
  612   102     0     1    31     7     3    27   5.5
  613   103     0     0    20     7     2    18   5.5
  614   103     0     0    26     4     1    18   5.5
  615   103     0     1    28    10     4    18   5.5
  616   103     0     0    28    10     4    18   5.5
  617   103     1     1    31     7     5    18   5.5
  618   103     0     0    24     9     3    18   5.5
  619   104     0     1   999    13     5    17   4.5
  620   104     1     0    28    10     3    17   4.5
  621   104     0     1    28     9     3    17   4.5
  622   104     0     1    26    12     3    17   4.5
  623   104     1     0    23     5     3    17   4.5
  624   104     1     1    27     9     4    17   4.5
  625   105     1     0   999    11     6    21   5.0
  626   105     1     0    28     5     4    21   5.0
  627   105     1     0    17     5     3    21   5.0
  628   105     1     1    28    10     4    21   5.0
  629   105     0     0   999     9     4    21   5.0
  630   105     1     1    32     5     3    21   5.0
